Year,Series,Province,County,Municipality,Units,GeoCode,Value
2021,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,11.7
2013,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.8
2019,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,11.7
2017,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,3.3
2023,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,4.0
2010,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.8
2012,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,0.8
2014,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,4.8
2016,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,3.3
2018,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,3.3
2020,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,11.7
2022,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,4.0
2015,EU_SDG_02_40,,,Ugao-Miraballes,PT,Ugao-Miraballes,4.8
2019,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2013,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.4
2021,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2011,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.4
2017,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2015,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.3
2023,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2012,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.4
2014,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.3
2016,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2018,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2020,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2022,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.0
2010,EU_SDG_02_40,,,Urduliz,PT,Urduliz,0.3
2013,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,13.5
2017,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,14.1
2015,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,13.7
2011,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,13.2
2023,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,16.4
2021,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,16.3
2019,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,15.1
2010,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,12.0
2012,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,12.7
2014,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,13.7
2016,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,13.9
2018,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,14.1
2020,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,15.4
2022,EU_SDG_02_40,,,Urduña/Orduña,PT,Urduña/Orduña,16.3
2012,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2023,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,12.6
2010,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2018,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,3.8
2011,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2022,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,11.0
2015,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2021,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,12.4
2019,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,7.4
2020,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,9.1
2017,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,3.9
2016,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2014,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2013,EU_SDG_02_40,,,Urkabustaiz,PT,Urkabustaiz,0.2
2023,EU_SDG_02_40,,,Urnieta,PT,Urnieta,6.1
2017,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.2
2013,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.1
2021,EU_SDG_02_40,,,Urnieta,PT,Urnieta,6.8
2016,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.3
2018,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.4
2014,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.1
2015,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.4
2011,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.2
2019,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.6
2010,EU_SDG_02_40,,,Urnieta,PT,Urnieta,1.9
2022,EU_SDG_02_40,,,Urnieta,PT,Urnieta,7.2
2012,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.2
2020,EU_SDG_02_40,,,Urnieta,PT,Urnieta,2.7
2017,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.1
2012,EU_SDG_02_40,,,Urretxu,PT,Urretxu,2.7
2021,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.0
2020,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.2
2013,EU_SDG_02_40,,,Urretxu,PT,Urretxu,2.7
2016,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.1
2011,EU_SDG_02_40,,,Urretxu,PT,Urretxu,2.5
2010,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.0
2015,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.1
2014,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.1
2018,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.1
2019,EU_SDG_02_40,,,Urretxu,PT,Urretxu,2.6
2023,EU_SDG_02_40,,,Urretxu,PT,Urretxu,4.1
2022,EU_SDG_02_40,,,Urretxu,PT,Urretxu,3.2
2017,EU_SDG_02_40,,,Usurbil,PT,Usurbil,2.5
2013,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.2
2021,EU_SDG_02_40,,,Usurbil,PT,Usurbil,3.4
2011,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.4
2020,EU_SDG_02_40,,,Usurbil,PT,Usurbil,3.1
2012,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.3
2016,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.8
2010,EU_SDG_02_40,,,Usurbil,PT,Usurbil,0.6
2014,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.6
2015,EU_SDG_02_40,,,Usurbil,PT,Usurbil,1.7
2018,EU_SDG_02_40,,,Usurbil,PT,Usurbil,2.9
2019,EU_SDG_02_40,,,Usurbil,PT,Usurbil,3.2
2023,EU_SDG_02_40,,,Usurbil,PT,Usurbil,3.8
2022,EU_SDG_02_40,,,Usurbil,PT,Usurbil,3.3
2022,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.3
2015,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.1
2014,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.1
2019,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.4
2017,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.7
2010,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.0
2023,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.4
2018,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.4
2011,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.0
2012,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.0
2016,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.4
2013,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.0
2021,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.3
2020,EU_SDG_02_40,,,Valdegovía/Gaubea,PT,Valdegovía/Gaubea,0.4
2021,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2011,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2013,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2017,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2015,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2023,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2010,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2012,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2014,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2016,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.2
2018,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2020,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2022,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.0
2019,EU_SDG_02_40,,,Valle de Trápaga-Trapagaran,PT,Valle de Trápaga-Trapagaran,0.1
2021,EU_SDG_02_40,,,Villabona,PT,Villabona,0.1
2013,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2016,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2017,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2012,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2020,EU_SDG_02_40,,,Villabona,PT,Villabona,0.1
2011,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2010,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2014,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2015,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2019,EU_SDG_02_40,,,Villabona,PT,Villabona,0.1
2018,EU_SDG_02_40,,,Villabona,PT,Villabona,0.0
2023,EU_SDG_02_40,,,Villabona,PT,Villabona,0.1
2022,EU_SDG_02_40,,,Villabona,PT,Villabona,0.1
2010,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,0.3
2023,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,11.0
2018,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,3.6
2013,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,1.0
2014,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,2.6
2022,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,9.9
2012,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,0.7
2015,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,3.4
2011,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,0.4
2016,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,2.9
2020,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,7.2
2019,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,4.1
2017,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,2.9
2021,EU_SDG_02_40,,,Villabuena de Álava/Eskuernaga,PT,Villabuena de Álava/Eskuernaga,9.7
2011,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.3
2022,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,3.1
2013,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.5
2010,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.3
2018,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.9
2012,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.3
2019,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,1.2
2016,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.8
2015,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.8
2020,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.9
2017,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.8
2021,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,2.9
2023,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,3.0
2014,EU_SDG_02_40,,,Vitoria-Gasteiz,PT,Vitoria-Gasteiz,0.8
2018,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.7
2010,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.0
2021,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,1.0
2015,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.3
2020,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,1.0
2014,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.2
2022,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,1.2
2011,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.0
2012,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.0
2016,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.3
2023,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,1.2
2019,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,1.0
2013,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.2
2017,EU_SDG_02_40,,,Yécora/Iekora,PT,Yécora/Iekora,0.3
2013,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2017,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2023,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2015,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2011,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2021,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2019,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2010,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2012,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2022,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2018,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2016,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2014,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2020,EU_SDG_02_40,,,Zaldibar,PT,Zaldibar,0.0
2019,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2023,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2014,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2011,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2022,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2015,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2010,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2018,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2013,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2012,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2017,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2016,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2021,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.1
2020,EU_SDG_02_40,,,Zaldibia,PT,Zaldibia,0.0
2021,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,1.1
2020,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,1.2
2022,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,1.1
2012,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2017,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.2
2016,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.2
2019,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.7
2010,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2014,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2013,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2018,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2011,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.0
2015,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,0.3
2023,EU_SDG_02_40,,,Zalduondo,PT,Zalduondo,1.2
2011,EU_SDG_02_40,,,Zalla,PT,Zalla,0.0
2012,EU_SDG_02_40,,,Zalla,PT,Zalla,0.0
2017,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2015,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2023,EU_SDG_02_40,,,Zalla,PT,Zalla,0.0
2010,EU_SDG_02_40,,,Zalla,PT,Zalla,0.0
2021,EU_SDG_02_40,,,Zalla,PT,Zalla,0.1
2022,EU_SDG_02_40,,,Zalla,PT,Zalla,0.1
2018,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2014,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2020,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2016,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2019,EU_SDG_02_40,,,Zalla,PT,Zalla,0.2
2013,EU_SDG_02_40,,,Zalla,PT,Zalla,0.0
2019,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2017,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2022,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2014,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2010,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2018,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2011,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2012,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2023,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2016,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2020,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2015,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2013,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.6
2021,EU_SDG_02_40,,,Zambrana,PT,Zambrana,0.0
2014,EU_SDG_02_40,,,Zamudio,PT,Zamudio,1.1
2020,EU_SDG_02_40,,,Zamudio,PT,Zamudio,4.1
2022,EU_SDG_02_40,,,Zamudio,PT,Zamudio,4.1
2018,EU_SDG_02_40,,,Zamudio,PT,Zamudio,3.9
2011,EU_SDG_02_40,,,Zamudio,PT,Zamudio,0.4
2010,EU_SDG_02_40,,,Zamudio,PT,Zamudio,0.2
2012,EU_SDG_02_40,,,Zamudio,PT,Zamudio,1.4
2019,EU_SDG_02_40,,,Zamudio,PT,Zamudio,4.0
2023,EU_SDG_02_40,,,Zamudio,PT,Zamudio,3.6
2021,EU_SDG_02_40,,,Zamudio,PT,Zamudio,4.1
2013,EU_SDG_02_40,,,Zamudio,PT,Zamudio,1.3
2017,EU_SDG_02_40,,,Zamudio,PT,Zamudio,4.5
2015,EU_SDG_02_40,,,Zamudio,PT,Zamudio,3.6
2016,EU_SDG_02_40,,,Zamudio,PT,Zamudio,3.5
2012,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2011,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2014,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2022,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2018,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2016,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2013,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2019,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2015,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2020,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2023,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2010,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2017,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2021,EU_SDG_02_40,,,Zaratamo,PT,Zaratamo,0.0
2021,EU_SDG_02_40,,,Zarautz,PT,Zarautz,3.4
2016,EU_SDG_02_40,,,Zarautz,PT,Zarautz,1.3
2013,EU_SDG_02_40,,,Zarautz,PT,Zarautz,0.8
2017,EU_SDG_02_40,,,Zarautz,PT,Zarautz,1.3
2012,EU_SDG_02_40,,,Zarautz,PT,Zarautz,0.8
2020,EU_SDG_02_40,,,Zarautz,PT,Zarautz,3.5
2011,EU_SDG_02_40,,,Zarautz,PT,Zarautz,0.8
2010,EU_SDG_02_40,,,Zarautz,PT,Zarautz,0.2
2015,EU_SDG_02_40,,,Zarautz,PT,Zarautz,1.3
2014,EU_SDG_02_40,,,Zarautz,PT,Zarautz,1.3
2019,EU_SDG_02_40,,,Zarautz,PT,Zarautz,2.0
2018,EU_SDG_02_40,,,Zarautz,PT,Zarautz,1.4
2022,EU_SDG_02_40,,,Zarautz,PT,Zarautz,3.5
2023,EU_SDG_02_40,,,Zarautz,PT,Zarautz,4.7
2011,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.3
2019,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.3
2017,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.3
2015,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.4
2013,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.2
2023,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,1.2
2021,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,1.2
2010,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.1
2012,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.2
2014,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.3
2016,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.4
2018,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.2
2020,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,0.6
2022,EU_SDG_02_40,,,Zeanuri,PT,Zeanuri,1.2
2013,EU_SDG_02_40,,,Zeberio,PT,Zeberio,23.6
2019,EU_SDG_02_40,,,Zeberio,PT,Zeberio,28.8
2021,EU_SDG_02_40,,,Zeberio,PT,Zeberio,26.7
2011,EU_SDG_02_40,,,Zeberio,PT,Zeberio,21.0
2017,EU_SDG_02_40,,,Zeberio,PT,Zeberio,24.6
2015,EU_SDG_02_40,,,Zeberio,PT,Zeberio,24.8
2023,EU_SDG_02_40,,,Zeberio,PT,Zeberio,32.4
2010,EU_SDG_02_40,,,Zeberio,PT,Zeberio,20.9
2012,EU_SDG_02_40,,,Zeberio,PT,Zeberio,21.6
2014,EU_SDG_02_40,,,Zeberio,PT,Zeberio,24.5
2016,EU_SDG_02_40,,,Zeberio,PT,Zeberio,24.6
2018,EU_SDG_02_40,,,Zeberio,PT,Zeberio,25.8
2020,EU_SDG_02_40,,,Zeberio,PT,Zeberio,26.5
2022,EU_SDG_02_40,,,Zeberio,PT,Zeberio,32.9
2015,EU_SDG_02_40,,,Zegama,PT,Zegama,0.6
2019,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2011,EU_SDG_02_40,,,Zegama,PT,Zegama,0.2
2023,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2010,EU_SDG_02_40,,,Zegama,PT,Zegama,0.2
2012,EU_SDG_02_40,,,Zegama,PT,Zegama,0.2
2013,EU_SDG_02_40,,,Zegama,PT,Zegama,0.6
2014,EU_SDG_02_40,,,Zegama,PT,Zegama,0.7
2016,EU_SDG_02_40,,,Zegama,PT,Zegama,0.7
2017,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2018,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2020,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2021,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2022,EU_SDG_02_40,,,Zegama,PT,Zegama,0.4
2021,EU_SDG_02_40,,,Zerain,PT,Zerain,3.6
2013,EU_SDG_02_40,,,Zerain,PT,Zerain,0.0
2010,EU_SDG_02_40,,,Zerain,PT,Zerain,0.0
2011,EU_SDG_02_40,,,Zerain,PT,Zerain,0.0
2012,EU_SDG_02_40,,,Zerain,PT,Zerain,0.0
2014,EU_SDG_02_40,,,Zerain,PT,Zerain,0.2
2015,EU_SDG_02_40,,,Zerain,PT,Zerain,0.2
2016,EU_SDG_02_40,,,Zerain,PT,Zerain,1.0
2018,EU_SDG_02_40,,,Zerain,PT,Zerain,2.0
2019,EU_SDG_02_40,,,Zerain,PT,Zerain,2.3
2020,EU_SDG_02_40,,,Zerain,PT,Zerain,3.2
2022,EU_SDG_02_40,,,Zerain,PT,Zerain,3.6
2023,EU_SDG_02_40,,,Zerain,PT,Zerain,4.4
2017,EU_SDG_02_40,,,Zerain,PT,Zerain,2.0
2023,EU_SDG_02_40,,,Zestoa,PT,Zestoa,14.6
2019,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.7
2011,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.5
2015,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.5
2010,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.3
2012,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.5
2013,EU_SDG_02_40,,,Zestoa,PT,Zestoa,3.5
